Час,Flow ID,Протокол,Пакети,Байти,Прогноз,Ймовірність
20:58:28,224.0.0.22:0-192.168.1.137:0-2,2,5,110,DDoS,0.9999
20:58:29,192.168.1.255:57621-192.168.1.207:57621-17,17,7,364,DDoS,0.9999
20:58:29,224.0.0.22:0-192.168.1.137:0-2,2,5,110,DDoS,0.9999
20:58:30,192.168.1.255:57621-192.168.1.207:57621-17,17,7,364,DDoS,0.9999
20:58:30,224.0.0.22:0-192.168.1.137:0-2,2,5,110,DDoS,0.9999
20:58:31,192.168.1.255:57621-192.168.1.207:57621-17,17,7,364,DDoS,0.9999
20:58:31,224.0.0.22:0-192.168.1.137:0-2,2,5,110,DDoS,0.9999
20:58:32,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:33,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:34,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:34,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:35,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:35,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:36,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:36,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:37,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:39,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:40,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:40,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:41,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:41,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:42,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:43,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:44,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:44,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:45,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:45,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:45,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:46,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:46,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:46,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:47,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:47,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:47,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:48,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:48,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:48,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:49,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:49,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:49,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:51,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:51,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:51,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:52,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:52,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:52,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:53,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:53,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:53,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:54,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:54,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:54,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:55,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:55,224.0.0.22:0-192.168.1.137:0-2,2,6,132,DDoS,0.9999
20:58:55,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:56,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:56,224.0.0.22:0-192.168.1.137:0-2,2,7,154,DDoS,0.9999
20:58:56,224.0.0.22:0-192.168.1.207:0-2,2,8,136,DDoS,0.9999
20:58:56,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:57,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:57,224.0.0.22:0-192.168.1.137:0-2,2,7,154,DDoS,0.9999
20:58:57,224.0.0.22:0-192.168.1.207:0-2,2,8,136,DDoS,0.9999
20:58:57,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:58,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:58,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:58:58,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:58:58,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:58:59,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:58:59,224.0.0.251:5353-192.168.1.207:5353-17,17,5,292,DDoS,0.9999
20:59:00,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:00,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:00,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:01,192.168.1.255:57621-192.168.1.207:57621-17,17,8,416,DDoS,0.9999
20:59:01,224.0.0.251:5353-192.168.1.207:5353-17,17,5,292,DDoS,0.9999
20:59:01,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:01,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:01,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:03,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:03,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:04,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:04,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:04,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:05,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:05,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:05,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:05,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:05,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:06,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:06,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:06,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:06,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:06,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:07,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:07,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:07,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:07,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:07,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:08,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:08,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:08,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:08,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:08,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:09,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:09,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:09,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:09,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:09,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:10,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:10,224.0.0.251:5353-192.168.1.207:5353-17,17,6,354,DDoS,0.9999
20:59:10,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:10,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:10,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:11,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:11,224.0.0.251:5353-192.168.1.207:5353-17,17,7,416,DDoS,0.9999
20:59:11,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:11,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:11,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:13,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:13,224.0.0.251:5353-192.168.1.207:5353-17,17,7,416,DDoS,0.9999
20:59:13,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:13,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:13,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:14,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:14,224.0.0.251:5353-192.168.1.207:5353-17,17,7,416,DDoS,0.9999
20:59:14,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:14,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:14,239.255.255.250:1900-192.168.1.1:1900-17,17,10,3164,DDoS,0.9998
20:59:15,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:15,224.0.0.251:5353-192.168.1.207:5353-17,17,7,416,DDoS,0.9999
20:59:15,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:15,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:16,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:16,224.0.0.251:5353-192.168.1.207:5353-17,17,7,416,DDoS,0.9999
20:59:16,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:16,224.0.0.22:0-192.168.1.207:0-2,2,9,152,DDoS,0.9999
20:59:17,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:17,224.0.0.252:0-192.168.1.1:0-2,2,5,110,DDoS,0.9999
20:59:17,224.0.0.251:5353-192.168.1.207:5353-17,17,7,416,DDoS,0.9999
20:59:17,224.0.0.22:0-192.168.1.137:0-2,2,8,176,DDoS,0.9999
20:59:17,224.0.0.22:0-192.168.1.207:0-2,2,12,200,DDoS,0.9999
20:59:17,239.255.255.250:1900-192.168.1.207:51134-17,17,6,866,DDoS,0.9999
20:59:17,192.168.1.207:51134-192.168.1.1:1900-17,17,6,2070,DDoS,0.9999
20:59:17,239.255.255.250:3702-192.168.1.207:63803-17,17,10,10910,DDoS,0.9999
20:59:18,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:18,224.0.0.252:0-192.168.1.1:0-2,2,5,110,DDoS,0.9999
20:59:18,224.0.0.251:5353-192.168.1.207:5353-17,17,8,478,DDoS,0.9999
20:59:18,224.0.0.22:0-192.168.1.137:0-2,2,9,198,DDoS,0.9999
20:59:18,224.0.0.22:0-192.168.1.207:0-2,2,16,272,DDoS,0.9999
20:59:18,239.255.255.250:1900-192.168.1.207:51134-17,17,6,866,DDoS,0.9999
20:59:18,192.168.1.207:51134-192.168.1.1:1900-17,17,6,2070,DDoS,0.9999
20:59:18,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:19,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:19,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:19,224.0.0.251:5353-192.168.1.207:5353-17,17,8,478,DDoS,0.9999
20:59:19,224.0.0.22:0-192.168.1.137:0-2,2,10,220,DDoS,0.9999
20:59:19,224.0.0.22:0-192.168.1.207:0-2,2,17,288,DDoS,0.9999
20:59:19,239.255.255.250:1900-192.168.1.207:51134-17,17,6,866,DDoS,0.9999
20:59:19,192.168.1.207:51134-192.168.1.1:1900-17,17,6,2070,DDoS,0.9999
20:59:19,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:21,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:21,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:21,224.0.0.251:5353-192.168.1.207:5353-17,17,9,540,DDoS,0.9999
20:59:21,224.0.0.22:0-192.168.1.137:0-2,2,11,242,DDoS,0.9999
20:59:21,224.0.0.22:0-192.168.1.207:0-2,2,18,304,DDoS,0.9999
20:59:21,239.255.255.250:1900-192.168.1.207:51134-17,17,7,1011,DDoS,0.9999
20:59:21,192.168.1.207:51134-192.168.1.1:1900-17,17,7,2417,DDoS,0.9999
20:59:21,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:22,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:22,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:22,224.0.0.251:5353-192.168.1.207:5353-17,17,9,540,DDoS,0.9999
20:59:22,224.0.0.22:0-192.168.1.137:0-2,2,11,242,DDoS,0.9999
20:59:22,224.0.0.22:0-192.168.1.207:0-2,2,19,320,DDoS,0.9999
20:59:22,239.255.255.250:1900-192.168.1.207:51134-17,17,7,1011,DDoS,0.9999
20:59:22,192.168.1.207:51134-192.168.1.1:1900-17,17,7,2417,DDoS,0.9999
20:59:22,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:24,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:24,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:24,224.0.0.251:5353-192.168.1.207:5353-17,17,9,540,DDoS,0.9999
20:59:24,224.0.0.22:0-192.168.1.137:0-2,2,12,264,DDoS,0.9999
20:59:24,224.0.0.22:0-192.168.1.207:0-2,2,20,336,DDoS,0.9999
20:59:24,239.255.255.250:1900-192.168.1.207:51134-17,17,8,1156,DDoS,0.9999
20:59:24,192.168.1.207:51134-192.168.1.1:1900-17,17,8,2764,DDoS,0.9999
20:59:24,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:25,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:25,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:25,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:25,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:25,224.0.0.22:0-192.168.1.207:0-2,2,20,336,DDoS,0.9999
20:59:25,239.255.255.250:1900-192.168.1.207:51134-17,17,8,1156,DDoS,0.9999
20:59:25,192.168.1.207:51134-192.168.1.1:1900-17,17,8,2764,DDoS,0.9999
20:59:25,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:26,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:26,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:26,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:26,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:26,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:26,239.255.255.250:1900-192.168.1.207:51134-17,17,9,1301,DDoS,0.9999
20:59:26,192.168.1.207:51134-192.168.1.1:1900-17,17,9,3111,DDoS,0.9999
20:59:26,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:27,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:27,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:27,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:27,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:27,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:27,239.255.255.250:1900-192.168.1.207:51134-17,17,9,1301,DDoS,0.9999
20:59:27,192.168.1.207:51134-192.168.1.1:1900-17,17,9,3111,DDoS,0.9999
20:59:27,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:28,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:28,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:28,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:28,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:28,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:28,239.255.255.250:1900-192.168.1.207:51134-17,17,9,1301,DDoS,0.9999
20:59:28,192.168.1.207:51134-192.168.1.1:1900-17,17,9,3111,DDoS,0.9999
20:59:28,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:30,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:30,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:30,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:30,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:30,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:30,239.255.255.250:1900-192.168.1.207:51134-17,17,10,1446,DDoS,0.9999
20:59:30,192.168.1.207:51134-192.168.1.1:1900-17,17,10,3458,DDoS,0.9999
20:59:30,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:31,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:31,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:31,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:31,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:31,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:31,239.255.255.250:1900-192.168.1.207:51134-17,17,10,1446,DDoS,0.9999
20:59:31,192.168.1.207:51134-192.168.1.1:1900-17,17,10,3458,DDoS,0.9999
20:59:31,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:32,192.168.1.255:57621-192.168.1.207:57621-17,17,9,468,DDoS,0.9999
20:59:32,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:32,224.0.0.251:5353-192.168.1.207:5353-17,17,10,602,DDoS,0.9999
20:59:32,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:32,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:32,239.255.255.250:1900-192.168.1.207:51134-17,17,10,1446,DDoS,0.9999
20:59:32,192.168.1.207:51134-192.168.1.1:1900-17,17,10,3458,DDoS,0.9999
20:59:32,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:33,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:33,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:33,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:33,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:33,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:33,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:33,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:33,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:34,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:34,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:34,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:34,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:34,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:34,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:34,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:34,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:35,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:35,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:35,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:35,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:35,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:35,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:35,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:35,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:36,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:37,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:37,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:37,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:37,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:37,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:37,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:37,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:38,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:38,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:38,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:38,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:38,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:38,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:38,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:38,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:39,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:39,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:39,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:39,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:39,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:39,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:39,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:39,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:40,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:40,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:40,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:40,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:40,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:40,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:40,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:40,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:41,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:41,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:41,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:41,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
20:59:41,224.0.0.22:0-192.168.1.207:0-2,2,21,352,DDoS,0.9999
20:59:41,239.255.255.250:1900-192.168.1.207:51134-17,17,11,1591,DDoS,0.9999
20:59:41,192.168.1.207:51134-192.168.1.1:1900-17,17,11,3805,DDoS,0.9999
20:59:41,239.255.255.250:3702-192.168.1.207:63803-17,17,16,17456,DDoS,0.9999
20:59:42,192.168.1.255:57621-192.168.1.207:57621-17,17,10,520,DDoS,0.9999
20:59:42,224.0.0.252:0-192.168.1.1:0-2,2,6,132,DDoS,0.9999
20:59:42,224.0.0.251:5353-192.168.1.207:5353-17,17,11,664,DDoS,0.9999
20:59:42,224.0.0.22:0-192.168.1.137:0-2,2,13,286,DDoS,0.9999
